lambda_gram,embedding
feeling is loyal,001011001101010011111111011001001000001001
news or too,010100001010110101001111101001111011100011
feelings towards things,001011001101110111110000011001111001100100
more and feel,010011011010010000010001111000101100110001
feel i had,001011001100010011101100100000110101110011
just mentally abused,010000100000100100101100111100000000100011
awhile i try,000010000111110011101100100001111101110001
hours and i,001110100011010000010001111000111011001000
with it although,100001101111110100000000011000000011111010
measures and post,010010101000100000010001111001011011010011
is so unusual,001111111101100110111010110110000000110010
my musical life,010011110001110100111011101101000101111001
somehow had a,011011110011100011010111001100000000000000
sweet to share,011101100010010111101100010101101010100000
ones to feel,010100110110000111101100010100101100110001
feel super reassured,001011001100010111010100101101100001000110
really goes on,011000010000000011001110011001010011010011
and government to,000001000111100011001111110001111011000101
by those truths,000100000011000111100111000101111101110000
i will often,001110110010001000011001011101010010111110
important part of,001111000010010101011001101001010010101100
feeling so fucked,001011001101010110111010110100110001001110
dorky unfit rotund,001000110100000111111110101101100110000101
bodies are not,000011010011010000011000001001010001100011
to fake myself,011110110001010010101110111001001111001010
me manage my,010010100110000100100100111101001111000111
bitch for feeling,000011000001110010111110011000101100110101
their moms if,011110010000010100110100111100111011011010
sucker for consumer,011101001000110010111110011000011000011010
in the same,001111000101100111100011110001100111000010
now i try,010100011101100011101100100001111101110001
do all this,001000101011110000001101110001111001101110
photo friendly of,010110001010110011000011101001010010101100
been so unkind,000010100111100110111010110110000000001010
abused in a,000000001000110011110001011000000000000000
every day is,001010010101110001110100101100111111110110
to be rather,011110110001010000101000011001100000010111
im feeling shaky,001110111010110010110011010101101010010101
them slept in,011110010000110110110101101100111100010110
a similar position,000000000000000110110001001001011011001000
wanted to feel,100000111101110111101100010100101100110001
self control that,011010010010010001100011111101111000111001
dh but she,001000000001110001000000001001101010101001
my fireplace like,010011110001110010110111110101000110001010
almost convinced myself,000000111010110001100100011101001111001010
a in anatomy,000000000000000011110001011000000100011011
feel forever contented,001011001100010010111111001100011000101000
expense of feeling,001010100110110101001010110000101100110101
feeling of making,001011001101010101001010110001001001000100
instead im like,001111100110000011101110101101000110001010
a few badly,000000000000000010110100110000001000111011
i would cos,001110110010001000011111111100011001101001
he was the,001101110010101000010000110001111000111100
evening feeling very,001010010100000010110011010110000010010110
never rest until,010100001000110110010001001010000000101111
inclusive ukrainian society,001111001010110111111010101101101110111001
to find me,011110110001010010110110111001001010011000
guy enough that,001101011010010010011111110001111000111001
gentle breeze blows,001100100111010000111010101100001100111111
dull headache building,001001001011000011011100110000001111011111
sat the least,011001110100000111100011110001000100110101
so reassured that,011011101011010110000100011001111000111001
disgusted with the,001000011010101000011011111101111000111100
were all way,100001010011000000001101110010000100011110
timing i feel,011110101100110011101100100000101100110001
one was home,010100110101101000010000110000111001010010
thoughts ive had,011110011101100100000001000100110101110011
for not stepping,001011111001100101000110001101110010010111
truly feel terrific,011111011001110010110011000101111000100000
href http tartandheathered,001110100101000011101001011001110111001101
because v has,000010100101001000000110011100110110110100
be happy doing,000010100001100011011010001000100010111101
him resulting in,001110001011010110010001111000111100010110
intelligent people who,001111101001110101011110110010000101111010
have a copy,001101110000110000000000000000011001011010
again i could,000000101001010011101100100000011001110110
cold coming on,000101011001100001011001000001010011010011
what i need,100001010110010011101100100001010000000010
dont get shot,001000110010000011001010100001101011011110
a sparkly lighted,000000000000000111000000111001000110000010
unloved by anybody,100000000100010001000000110000000101001011
right now its,011001010010110101000111011001000000001110
they can use,011110010110010001000010110010000001010101
little pressure to,010001101100110101110010101001111011000101
of season three,010100101011000110100010011101111001111101
havent felt like,001101110001010010110011111001000110001010
feeling very blessed,001011001101011000001001011000001100100000
i decide what,001110110010000001110110100010000101011001
the hot sun,011110001111000011101000100001110101000101
corn really adds,000110010111110110000100000000000001101110
i feel louis,001110110010000010110011000101000111111001
to make the,011110110001010100100100000001111000111100
starting the shred,011100011110000111100011110001101011101111
no more reason,010100010001010100110110100101100001000010
prescribed iron tablets,010111000111010011111110101001110110101100
switch into comedian,011101100101010011111100101000010110000110
really appreciate not,011000010000000000010111000101010001100011
his shoes i,001110001101100110101100110100111011001000
had come close,001101011100110001011000010000010100111100
the work load,011110001111001000011110011001000110111110
we can forgive,100001001000000001000010110000101111110110
not a very,010100011000110000000000000010000010010110
help people facing,001110000000100101011110110000101011011011
have done music,001101110000110010001100010101001110111010
you they scared,100010010001100111100101100101100111110000
i was washing,001110110010001000010000110010000100001111
fantastic and i,001011000000010000010001111000111011001000
i see on,001110110010000110100011011101010011010011
are ones that,000001100000100101001101100001111000111001
feel about surroundings,001011001100010000000001011001110101110000
do this to,001000101011110111100110111001111011000101
did feel confident,001000000101000010110011000100010111101011
are sexualy troubled,000001100000100110101000100101111101011110
will hate her,100001100101110011011011101100111000001101
like my friends,010001100010100100111100011100110000111011
well tonight methinks,100001010010000111101110000101001011100111
should approach her,011010111000000000010111100100111000001101
bring this up,000011101101000111100110111010000000111010
not feeling absolutely,010100011000110010110011010100000000011011
final say was,001011011010000110011110010010000100001100
feel really unfortunate,001011001100010110000100000001111111110000
to laugh and,011110110001010100010001000100000100011110
feel this was,001011001100010111100110111010000100001100
impacting how things,001111000000110011101001000101111001100100
dont do my,001000110010000010001010111101001111000111
was the better,100001000011000111100011110000001011100011
i was ordered,001110110010001000010000110001010011111111
undecorating to start,011111110001010111101100010101110001110100
give tribute to,001100101111110111110100011101111011000101
of disappointment during,010100101011000010000100011000100100111001
gatsby because the,001100100001110000101001010001111000111100
you feel stressed,100010010001100010110011000101110011010001
a selfish bitch,000000000000000110100100101000001100000111
at a certain,000001110100100000000000000000010010001110
with them is,100001101111110111100100001100111111110110
the success of,011110001111000111010001110001010010101100
i feel unease,001110110010000010110011000101111111100000
does feel special,001000101101110010110011000101110000010111
in secondary school,001111000101100110100010101101101000000110
not be afraid,010100011000110000101000011000000010011100
surprised and vote,011101011010110000010001111010000011010111
feel naughty just,001011001100010100111111010001000010000010
though that tends,011110011100100111100011100101111000010010
interval training thanks,001111110000110111110001110101111000110111
reality exams amp,011000001110100010100110111100000100010010
topic i love,011110111010010011101100100001000111111100
something would happen,011011110100111000011111111100110110011001
it is caffeine,010000000001100011111111011000010000010100
passed away after,010101101011100000100001100100000010011110
made about feeling,010010001100100000000001011000101100110101
water i feel,100001000110100011101100100000101100110001
generic i actually,001100100101110011101100100000000001100010
capacity even if,000100001110000010100100111100111011011010
databases in over,000111010000110011110001011001010100110011
but never show,000100000000100101000010001101101011101001
the fake lashes,011110001111000010101110111001000100000100
mixed feelings about,010011001100010010110011011100000000010110
feel irritated when,001011001100010011111111010010000101011110
simple to do,011011000101000111101100010100100010101111
a guitar player,000000000000000011010101110001011001111100
lost angry at,010001111100100000010010101000000111010010
convince my subconscious,000110010001100100111100011101110100001010
wonderfully innocent youthful,100001110110010011110111101110001001010001
rel bookmark why,011000100110100000110110010010000110000111
letting you and,010001011000101000100100011000000100011110
future of online,001100011001110101001010110001010011011010
yet the universe,100010001110110111100011110010000000001000
until i resupplied,100000001011110011101100100001100100100000
much but following,010011101000000001000000001000101111011000
varvel isnt good,100000011111000011111111111000110011101101
chapter of things,000100101011010101001010110001111001100100
the trees of,011110001111000111110011111001010010101100
been so vain,000010100111100110111010110110000001101011
work out i,100001111001100101010001111000111011001000
however feel the,001110100100100010110011000101111000111100
those thoughts to,011110011100010111100111011001111011000101
not only because,010100011000110101001101101100001010010100
been wronged luckily,000010100111101000100001011001001000001110
just dont have,010000100000100010001100100000110111000011
and less the,000001000111100100010101011001111000111100
i feel smart,001110110010000010110011000101101101111100
i email or,001110110010000010011010011101010011111010
s job is,011001101001110100000100001100111111110110
some people go,011011110011000101011110110000110011011101
loving relationship expressed,010010000000100110001010000000101010110011
hopeless theres still,001110011100000111100101011001110010100100
with him again,100001101111110011100010110100000010100101
little praise and,010001101100110101101111000100000100011110
trying to help,011111011101000111101100010100111000000010
excited to finally,001010011110010111101100010100101101101001
was sure to,100001000011000111010110001101111011000101
off to author,010100101011010111101100010100000111111111
for some sunshine,001011111001100110111100110001110101001010
dealer in love,000111010101110011110001011001000111111100
savior is so,011001111000000011111111011001101110101101
life where i,010001011110011000010110000000111011001000
i might not,001110110010000100101111011001010001100011
bosses or harass,000011011101000101001111101000110110100011
because through this,000010100101000111101000100101111001101110
pain right now,010101011001100110010100101101010001110110
husband and to,001110101110010000010001111001111011000101
more shitty and,010011011010010110101100011000000100011110
still have two,011100101001000011011100001101111110011001
any of the,000001010010100101001010110001111000111100
down at my,001000110111110000011101001001001111000111
have been given,001101110000110000101001111000110011000001
feel the album,001011001100010111100011110000000011010001
i feel distraught,001110110010000010110011000100100010011001
terrible about the,011110000111100000000001011001111000111100
of lupron and,010100101011000100100001110100000100011110
men are problem,010010110010110000011000001001011101010101
he had no,001101110010100011010111001101010001000101
for the innocent,001011111001100111100011110000111101111011
was feeling agitated,100001000011000010110011010100000010101101
and educationg mamas,000001000111100010010111010101001001001011
pick up the,010110001110011000000011101001111000111100
as horny as,000001101001110011100111101000000110100111
damaged from many,000111001010000011000100001101001001011100
a bit dull,000000000000000000110000011000100100101100
just harder partying,010000100000100011011010011101010110101011
i am either,001110110010000000001111111000100110001111
been thinking to,000010100111100111100110011101111011000101
had no alone,001101011100110101000100010100000011101100
winter germs going,100001101100000011001010011000110011100111
weight and feeling,100001010000000000010001111000101100110101
once i feel,010100110101000011101100100000101100110001
me via twitter,010010100110001000001001101001111110011000
actual knowledge and,000000011000000100001101010100000100011110
to be very,011110110001010000101000011010000010010110
speech at jens,011100000111010000011101001001000000110101
feeling like painting,001011001101010100011000101001010101101100
to date many,011110110001010001110100010001001001011100
the st no,011110001111000111000101101001010001000101
a mammoth task,000000000000000100100100110101110111001111
im excited to,001110111010110010100111100101111011000101
of here and,010100101011000011100000111100000100011110
free really better,001100001001100110000100000000001011100011
already a misunderstanding,000000111100100000000000000001001100101110
you link both,100010010001100100011001111100001101110101
who often craves,100001011110100101001011111000011010101100
in the mumbai,001111000101100111100011110001001110101011
school days and,011010000001100001110101000000000100011110
too comfortable while,011110111000110001011000110010000101100111
to have fun,011110110001010011011100001100110001011001
neglected because of,010100000011110000101001010001010010101100
do feel honoured,001000101011110010110011000100111001101000
emotions i held,001001101111110011101100100000110111111110
pride that i,010111001111000111100011100100111011001000
t help feeling,011101101010000011100000001000101100110101
feeling pretty worthless,001011001101010101110011001010000111111011
feel vain when,001011001100011000000110101110000101011110
feel im so,001011001100010011101110101101101110101101
look really elegant,010001110111000110000100000000100110011000
best when i,000010110110111000010101111000111011001000
to my family,011110110001010100111100011100101011110111
back my papers,000010001011110100111100011101010110000111
expected to be,001010100110010111101100010100001010000110
admit to my,000000011110010111101100010101001111000111
whatevers on my,100001010110110101001101001101001111000111
loyal reading viewing,010010000010010110000010111010000010101011
victim groups learn,100000101000100011010100001101000100101110
i just out,001110110010000100001000001001010100011110
clear that i,000101001001000111100011100100111011001000
to woodstock a,011110110001011000011110000100000000000000
energetic and motivated,001001111001110000010001111001001101111010
feel so unwelcome,001011001100010110111010110110000000110110
than i am,011110001100000011101100100000000011111110
give myself an,001100101111110100111100101000000100011000
it s really,010000000001100110011010011101100001000000
feel an area,001011001100010000010001100000000110000011
annie will churn,000001001101001000011001011100010011111110
mindset of putting,010011000001100101001010110001011111001011
m in intelligent,010010001010010011110001011000111110100111
and they tell,000001000111100111100101100101110111111100
distant to many,001000100100000111101100010101001001011100
i say it,001110110010000110011110010001000000000110
just that it,010000100000100111100011100101000000000110
on a daily,010100110100110000000000000000011100100011
at home plus,000001110100100011100101001001011010010010
no part in,010100010001010101011001101000111100010110
jesus is my,010000001110100011111111011001001111000111
so bad i,011011101011010000100011100000111011001000
and have to,000001000111100011011100001101111011000101
time feel more,011110101011100010110011000101001101101001
be useful because,000010100001101000000101011100001010010100
id been doing,001110110011100000101001111000100010111101
incredibly melancholy that,001111001101100100101011110001111000111001
got a sick,001100111110010000000000000001101011111000
feel really comfortable,001011001100010110000100000000010110001100
but in the,000100000000100011110001011001111000111100
to socialise right,011110110001010110111011010101100101001011
lost a game,010001111100100000000000000000110001110101
am made to,000000111111100100100011001001111011000101
and cry out,000001000111100001101111000101010100011110
to control myself,011110110001010001100011111101001111001010
together and boring,011110110011010000010001111000001101101111
so much money,011011101011010100111010000001001101010100
stocking an area,011100101011010000010001100000000110000011
feeling way fucked,001011001101011000010001111000110001001110
better on thursday,000010111000110101001101001101111010010111
my head so,010011110001110011011100101101101110101101
my wonderful customers,010011110001111000011101100000011100010000
knowledge and really,010000110101010000010001111001100001000000
a stubborn team,000000000000000111001111000101110111100011
irritable and violent,001111111100100000010001111010000010111001
life throws my,010001011110010111101000111001001111000111
was beginning to,100001000011000000101010100101111011000101
i dont keep,001110110010000010001100100001000010011000
all my thoughts,000000110111000100111100011101111001110110
just to see,010000100000100111101100010101101000110111
feeling so disheartened,001011001101010110111010110100100001101101
is so nice,001111111101100110111010110101010000110010
brave for posting,000011100110010010111110011001011011010101
tired of constantly,011110101111010101001010110000011000010010
results are valuable,011001000111110000011000001010000001101111
a little unsure,000000000000000100011011001110000000101110
be easy yummy,000010100001100010010101100110001001010101
i can look,001110110010000001000010110001000111011100
feeling that ive,001011001101010111100011100101000000010001
that make me,011110001110010100100100000001001010011000
feeling hot i,001011001101010011101000100000111011001000
absolutely refuse to,000000000110110110001000010001111011000101
stay away from,011100100010100000100001100100110001000011
useful because in,100000010101110000101001010000111100010110
feel like todays,001011001100010100011000101001111011001000
a positive energy,000000000000000101101100100100100111101011
a bit tortured,000000000000000000110000011001111011110010
hate feeling alone,001101101110110010110011010100000011101100
keen about the,010000100101100000000001011001111000111100
long walls choc,010001110101111000001111001000010011101000
about a kinda,000000000101100000000000000001000010110010
talented ladies in,011101101111000100001111000100111100010110
my education rel,010011110001110010010111010001100010011010
hoped to not,001110011011010111101100010101010001100011
i lie awake,001110110010000100010111010000001000010100
poison in my,010110101000000011110001011001001111000111
point made about,010110100111000100100011001000000000010110
really be feeling,011000010000000000101000011000101100110101
t feel deprived,011101101010000010110011000100011111000110
medicine that causes,010010101011110111100011100100010001110101
galley when there,001100011100011000010101111001111001010010
sand repeatedly while,011001110001100110001101111110000101100111
later in the,010001000010100011110001011001111000111100
wear it out,100001001001100100000000011001010100011110
is listening to,001111111101100100011010110101111011000101
as though perhaps,000001101001110111100111001001010111111101
of his hands,010100101011000011100011011000110110010010
stand feeling threatened,011100011010010010110011010101111001111011
if everything is,001110110110100010100101110100111111110110
to divert attention,011110110001010010001010001100000111101011
by living there,000100000011000100011011101001111001010010
feel to being,001011001100010111101100010100001010110110
feel gloomy for,001011001100010011001101011100101111100110
things cleaned out,011110011001000001010010000001010100011110
the drive to,011110001111000010010000110101111011000101
so seldom witnessed,011011101011010110100100010010000111001000
at school like,000001110100100110100000011001000110001010
here but i,001110000011110001000000001000111011001000
happened this semester,001101100110100111100110111001101001001100
started today feeling,011100011101010111101100011100101100110101
supporting small businesses,011101010110100110110111101000001111111111
a lazy immersed,000000000000000100010010001000111011111111
such a way,011101001000000000000000000010000100011110
i got off,001110110010000011001111100101010010101101
and talented ladies,000001000111100111011011110001000011110001
all day long,000000110111000001110100101101000111010111
lucky lucky me,010010000011110100100000111101001010011000
gloomy except for,001100110101110010100111001000101111100110
friendly or they,001100001110100101001111101001111001011001
look back and,010001110111000000100010111100000100011110
but that contradicts,000100000000100111100011100100011000111010
on the bus,010100110100110111100011110000001111111101
as he talked,000001101001110011011100101001110111000000
the window because,011110001111001000011010001000001010010100
figment of the,001011010110010101001010110001111000111100
walking corpse out,100000111011000001100110010001010100011110
where my future,100001011000000100111100011100110001100111
revered when i,011001001101001000010101111000111011001000
after reading allthingsbucks,000000100111100110000010111000000011101010
of three marks,010100101011000111100111110101001001101010
contented of what,000110001010000101001010110010000101011001
this gorgeous did,011110011011100011001111010100100000010100
awkward about seeing,000010001000000000000001011001101000111010
absolutely ecstatic sensations,000000000110110010010110011101101001010101
of my three,010100101011000100111100011101111001111101
more graceful already,010011011010010011010000010100000011110010
worry that my,100001111101100111100011100101001111000111
now feel everythings,010100011101100010110011000100101001011110
cards and included,000100010001110000010001111000111100101001
t even care,011101101010000010100100111100010001001000
determined to give,000111111101010111101100010100110010111111
plenty of lovely,010110100010100101001010110001000111111110
others looking into,010101000110010100011101111000111111001010
would then go,100001111111110111100100100000110011011101
the reason i,011110001111000110000100001000111011001000
actually preferred being,000000011000100101110000110000001010110110
the year but,011110001111001000100010111100010000000010
meds together to,010010101101000111101100110101111011000101
see people walking,011010001101110101011110110010000011101100
on a sample,010100110100110000000000000001100111000011
who are feeling,100001011110100000011000001000101100110101
stay with my,011100100010101000011011111101001111000111
happened to me,001101100110100111101100010101001010011000
whining or feeling,100001011011100101001111101000101100110101
to and i,011110110001010000010001111000111011001000
mind in that,010011000001000011110001011001111000111001
my skin and,010011110001110110110100011000000100011110
every beach loving,001010010101110000101000011101001000000010
contrast but having,000110001111000001000000001000110111000111
way more sensible,100001000111100100110110100101101001011000
quit weeks ago,010111111001101000010011100100000010101110
joyful than most,010000011000010111100011000001001101110011
living doing that,010001101110100010001011110101111000111001
voluntary feeling of,100000110100100010110011010101010010101100
it i feel,010000000001100011101100100000101100110001
parties i like,010101101000110011101100100001000110001010
feeling quite smug,001011001101010101111110011101101110011000
office to another,010100101101100111101100010100000100111101
are the sufferers,000001100000100111100011110001110100101100
i must defend,001110110010000100111100000100011110000110
come if i,000101100001000011101101101000111011001000
gods to help,001100111001010111101100010100111000000010
as hate as,000001101001110011011011101100000110100111
had when i,001101011100111000010101111000111011001000
nice my face,010100001100100100111100011100101011010101
sold on the,011011110000100101001101001101111000111100
its michigans or,010000000011100100101111000001010011111010
awkward and overcompensate,000010001000000000010001111001010100111000
like im actually,010001100010100011101110101100000001100010
anymore it seems,000001010011000100000000011001101001000001
cheese and some,000100110011010000010001111001101111001100
cheesecake and i,000100110011100000010001111000111011001000
like the higher,010001100010100111100011110000111000100001
me and massage,010010100110000000010001111001001001111010
pleasant i can,010110100000100011101100100000010000101100
feeling either threatened,001011001101010010011000111101111001111011
people especially when,010101111011000010100011001110000101011110
ground more than,001101001111110100110110100101111000110000
really feel amp,011000010000000010110011000100000100010010
but it might,000100000000100100000000011001001011110110
actually supporting myself,000000011000100111010101101001001111001010
available later that,000010000010010100010000101001111000111001
holiday i met,001110010001100011101100100001001011100010
the mark or,011110001111000100100110010101010011111010
to really be,011110110001010110000100000000001010000110
am feeling extremely,000000111111100010110011010100101011000100
pumped and also,010111101100010000010001111000000011110100
myself all this,010011110010100000001101110001111001101110
some even if,011011110011000010100100111100111011011010
shared a mutual,011010101000010000000000000001001111000101
you feel reluctant,100010010001100010110011000101100010111100
and i fancied,000001000111100011101100100000101011111100
feel weve encountered,001011001100011000010101010100100111010101
do sometimes feel,001000101011110110111101010100101100110001
do what i,001000101011111000010101100100111011001000
and love too,000001000111100100011111110001111011100011
ideal therapist who,001110110100000111100101000010000101111010
helped keep me,001110000000110100001001100001001010011000
for her intense,001011111001100011100000110100111110101010
do it that,001000101011110100000000011001111000111001
my hat to,010011110001110011011011100001111011000101
on the nauseated,010100110100110111100011110001001111110111
my husband gets,010011110001110011101011100100110010101010
of course i,010100101011000001101000101000111011001000
you ax has,100010010001100000100010010000110110110100
i to feel,001110110010000111101100010100101100110001
way she has,100001000111100110101010100100110110110100
in a row,001111000101100000000000000001100110001100
hepburn in breakfast,001110000011000011110001011000001110011110
structure and function,011100111010110000010001111000110001011010
e terminando com,001001010001010111100001110000010110000000
to abandon me,011110110001010000000000011001001010011000
author white people,000001111111111000010111011101010111101100
feel is anger,001011001100010011111111011000000100100110
four more weeks,001100000011110100110110100110000100111001
unless he ceases,100000000011010011011100101000010010000000
i do finally,001110110010000010001010111100101101101001
full gear ill,001100010101100011001000110000111011100100
be little joeys,000010100001100100011011001101000001000110
point i m,010110100111000011101100100001001000101001
try my best,011111011100010100111100011100001011011011
else than you,001001101000100111100011000010001001000110
the sadness is,011110001111000110011011000000111111110110
club pop scene,000101010010010101101011101001100111110110
and i quickly,000001000111100011101100100001011111011110
stone in my,011100101100000011110001011001001111000111
yet cleansing and,100010001110110001010010001100000100011110
sorry for ahem,011011111011110010111110011000000010111001
way out of,100001000111100101010001111001010010101100
a flogger wielded,000000000000000010111011010010000110001100
there is sms,011110010100100011111111011001101110010111
sleep but i,011011010101100001000000001000111011001000
awful about that,000010000111010000000001011001111000111001
feeling more still,001011001101010100110110100101110010100100
of my stomach,010100101011000100111100011101110010101111
the sugar that,011110001111000111010011001001111000111001
s true for,011001101001110111110110001100101111100110
atom href http,000001110111110011101001010000111010010110
giant granny panties,001100101100000011010001011101010110000000
others feel weve,010101000110010010110011000110000101010101
to be protected,011110110001010000101000011001011110001000
my time is,010011110001110111101010111000111111110110
else right now,001001101000100110010100101101010001110110
time to have,011110101011100111101100010100110111000011
was using it,100001000011001000000101101101000000000110
and swell of,000001000111100111011000101101010010101100
should ask them,011010111000000000011011000001111001000011
these things better,011110010101110111100110010000001011100011
notifying shadow ministers,010100011011110110101000111001001100001110
exhausted from very,001010100001110011000100001110000010010110
i bet i,001110110010000000101101111000111011001000
i expected when,001110110010000010101001100110000101011110
relieved d i,011000101100010001110001111000111011001000
about on par,000000000101100101001101001101010110001001
really hate that,011000010000000011011011101101111000111001
the aftermath of,011110001111000000001010000001010010101100
like doing much,010001100010100010001011110101001110100000
so as to,011011101011010000011010011101111011000101
this attempt at,011110011011100000011110010100000111010010
i quit a,001110110010000101111110011000000000000000
feel like strangling,001011001100010100011000101001110011000111
to savor this,011110110001010110011110000101111001101110
that love is,011110001110010100011111110000111111110110
i really like,001110110010000110000100000001000110001010
by a diy,000100000011000000000000000000100010101010
step away from,011100100101010000100001100100110001000011
didnt it would,001000000101100100000000011010000111111111
dread the idea,001000111110010111100011110000111011001111
her picture and,001110000011010101100011111100000100011110
i forgive myself,001110110010000010111111011001001111001010
buying clothes that,000100000010100001010100001101111000111001
feel somehow humorous,001011001100010110111100111000111010101001
to be guest,011110110001010000101000011000110101010011
know and i,010000110100110000010001111000111011001000
with people who,100001101111110101011110110010000101111010
giving away packages,001100110001000000100001100101010101011100
pretty stupid standing,010111001100100111010000000101110001101100
me about struggle,010010100110000000000001011001110011101100
confidence i act,000101111010100011101100100000000001010100
fucked up too,001100010011101000000011101001111011100011
feel so relieved,001011001100010110111010110101100010110001
say it the,011001111001000100000000011001111000111100
idea how i,001110110011110011101001000100111011001000
am feeling weepy,000000111111100010110011010110000100111100
im guessing hand,001110111010110011010101001000110110000110
i want another,001110110010001000001111010100000100111101
i told her,001110110010000111101100111100111000001101
love being around,010001111111000000101011011000000110010000
anyone feels passionately,000001010011010010110011100001010110110100
with less teeth,100001101111110100010101011001110111111001
can feel its,000100001011000010110011000101000000001110
blue angels and,000011010000010000010010010100000100011110
because then i,000010100101000111100100100000111011001000
in his mother,001111000101100011100011011001001101110101
left feeling nostalgic,010001001111010010110011010101010001100001
rebecca mcpherson im,011000010010010100101001011000111011101011
i just sort,001110110010000100001000001001101111110000
celebrating not buying,000100100001010101000110001100010000001010
do not like,001000101011110101000110001101000110001010
steam room to,011100100100010110010111100001111011000101
id hoped it,001110110011100011100110110101000000000110
down upon my,001000110111111000000100011101001111000111
environment that work,001010000110000111100011100110000111100110
way when she,100001000111101000010101111001101010101001
to a relatively,011110110001010000000000000001100010100011
love of art,010001111111000101001010110000000110011011
all alone no,000000110111000000001110110001010001000101
i like frappes,001110110010000100011000101000110000011100
brown pair of,000011110010000101010110111001010010101100
other hand i,010101000110000011011000011000111011001000
i do see,001110110010000010001010111101101000110111
and on an,000001000111100101001101001100000100011000
immense joy from,001110111111000100000110000000110001000011
feel so passionate,001011001100010110111010110101010110110011
things keeping me,011110011001000100001001100101001010011000
training schedule for,011111000111010110011111111000101111100110
because we had,000010100101001000010010000000110101110011
insatiable desire to,001111100000010001111101101001111011000101
romantic literary style,011001011100110100011011000101110100000100
more worthwhile and,010011011010011000011111110100000100011110
continue to make,000110001011110111101100010101001001000000
focus more on,001011110010100100110110100101010011010011
things and in,011110011001000000010001111000111100010110
i learned the,001110110010000100010010111101111000111100
offended by the,010100101011110001000000110001111000111100
because of its,000010100101000101001010110001000000001110
together if i,011110110011010011101101101000111011001000
feel wronged or,001011001100011000100001011001010011111010
past my judgments,010101101101010100111100011101000001110000
am about school,000000111111100000000001011001101000000110
of dust on,010100101011000010010011101001010011010011
of her music,010100101011000011100000110101001110111010
i am worth,001110110010000000001111111010000111111010
of officer nicholsons,010100101011000101001011011101010000110110
men had beaten,010010110010110011010111001100001010001110
that productivity in,011110001110010101110110001000111100010110
ways by taking,100001000111110001000000110001110110111010
feeling or suspicious,001011001101010101001111101001110101111010
upset so lets,100000010010010110111010110101000101011110
famous friend or,001010111110010011000011100001010011111010
over that zq,010101001100110111100011100110001001100110
it feel like,010000000001100010110011000101000110001010
at work because,000001110100101000011110011000001010010100
in a bowl,001111000101100000000000000000001110000111
and yes ive,000001000111101000100011100101000000010001
of reading and,010100101011000110000010111000000100011110
been coughing for,000010100111100001100111010100101111100110
people right now,010101111011000110010100101101010001110110
splendid because i,011100001101100000101001010000111011001000
slightly odd jades,011011011000110101001010100001000000011000
whether i am,100001011001010011101100100000000011111110
am feeling doubtful,000000111111100010110011010100100011011011
beginnings of a,000010101010100101001010110000000000000000
as as that,000001101001110000011010011101111000111001
myself but after,010011110010100001000000001000000010011110
morning because we,010011011011010000101001010010000100100000
bother wanting a,000011011101101000001111100100000000000000
real asset however,011000001101000000011011111100111010010010
old smell to,010100110010100110111000001001111011000101
of the things,010100101011000111100011110001111001100100
cause only him,000100011100110101001101101100111000101101
was feeling particularly,100001000011000010110011010101010110100001
am feeling slightly,000000111111100010110011010101101101100011
me how then,010010100110000011101001000101111001001000
it to am,010000000001100111101100010100000011111110
feel pressured in,001011001100010101110010101100111100010110
and homes were,000001000111100011100101011110000101001100
towards myself because,011111000001100100111100101000001010010100
down the path,001000110111110111100011110001010110111011
mcas and fulfill,010010100101000000010001111000110001010010
gentle hands careess,001100100111010011011001001000010001001101
making up stories,010010010001001000000011101001110010111100
after years of,000000100111101000100011010001010010101100
around you does,000001100100001000100100011000100010110111
my bomber in,010011110001110000110101011100111100010110
first moved in,001011100000010100111001000000111100010110
not looking forward,010100011000110100011101111000110000000111
all children are,000000110111000001001101111100000110000010
feelings or do,001011001101110101001111101000100010101111
from scott dale,001100010000110110100001001000011100100101
in little sections,001111000101100100011011001101101000110010
weaving in this,100001001011100011110001011001111001101110
sometimes happiness is,011011110101010011011010000100111111110110
ive told friends,010000000100010111101100111100110000111011
the experience of,011110001111000010101001110101010010101100
as itd be,000001101001110100000000100100001010000110
go i want,001100110111010011101100100010000011110101
wildstar and interacting,100001100101100000010001111000111110110100
mention the realism,010010110100000111100011110001100000111000
play i hadn,010110011110100011101100100000110101110100
the noticer to,011110001111000101000110110101111011000101
wine or something,100001101001000101001111101001101111010011
men when we,010010110010111000010101111010000100100000
differently my self,001000000111110100111100011101101001001001
when shes all,100001010111100110101011010100000011011100
my little path,010011110001110100011011001101010110111011
caffeine cigarettes and,000100000101000001010000000100000100011110
girlfriend href http,001100101111010011101001010000111010010110
over my heart,010101001100110100111100011100110111100010
this little girl,011110011011100100011011001100110010111100
hops forward like,001110011101100011000000011101000110001010
ive never ever,010000000100010101000010001100101001010110
feel sorry to,001011001100010110111110111101111011000101
feel my muscles,001011001100010100111100011101001110110110
about what im,000000000101101000010101100100111011101011
work hard with,100001111001100011011010010010000110111111
shy retiring and,011010111101000110010010011000000100011110
want to talk,100000111101010111101100010101110110111110
real child abuse,011000001101000001001101101100000000100010
in college and,001111000101100001010111001100000100011110
to the one,011110110001010111100011110001010011010110
my bed while,010011110001110000101001100110000101100111
not make me,010100011000110100100100000001001010011000
