lambda_gram,embedding
pelaje,0011100101100011
refugiar,0100010101000001
madriguera,0011001010000010
llovido,0011001000100100
madriguero,0011001010000011
inundado,0010100101100100
fango,0010001100011001
titubeó,0101000101110010
alejir,0000001001000110
montaña,0011010100110011
alsacia,0000001001110011
burg,0000011101100010
niedeck,0011011001000101
frido,0010010000110010
campanario,0000100001010101
iglesia,0010100000010110
valle,0101001101010110
labrar,0011000001111000
plantar,0100000100010111
cebado,0000100101100011
podar,0100000101001000
viña,0101010010010000
zanja,0101010100100101
hechacer,0010011010000000
abrasador,0000000000110110
sombreado,0100100100110100
ladera,0011000010000000
prohibido,0100001010010001
arar,0000010000010110
cuidadosamente,0001010000100000
centro,0000100110000010
alegremente,0000001001000010
pisada,0100000010010100
llegada,0011000110000101
traes,0101001000110101
encontrado,0001100101010011
fruncir,0010010001000000
ceño,0001000000000010
llévalo,0011001000100111
quizás,0100010000100001
hechizo,0010011010000101
existencia,0010001001100110
leyenda,0011000100111001
siglo,0100100001110001
erico,0010000001110110
gobernar,0010010100100111
súbdito,0101000001000001
sucesor,0100100101110110
basar,0000011001000111
únicamente,0101010101100100
región,0100010101010110
narrar,0011011000011000
heroico,0010011100010001
participar,0011100010010100
trim,0101001001110110
barba,0000011000110101
navegar,0011011000100011
increíble,0010100001110110
tomé,0101000110010001
nadé,0011011000010011
trom,0101001010010000
moreno,0011010101000101
musculoso,0011010110000000
tormentar,0101001000000111
debí,0001010001111001
trum,0101001100000000
fortachón,0010010000001001
rubio,0100011100010100
violento,0101010001100100
presuntuoso,0100001001001001
fortalezo,0010010000010001
aspirante,0000010010010110
trono,0101001010010011
palidecen,0011100001000010
convencido,0001001010010101
flota,0010001110010110
52,0000000000010100
barco,0000011000111001
llamé,0011000110000001
desplazar,0001011001010111
até,0000010101100000
costa,0001001101000101
sogar,0100100100011000
remolqué,0100010110000000
llevé,0011001000010101
fantástico,0010001100100011
descontento,0001011000001001
merecer,0011010001000000
decisión,0001010010010010
tirano,0101000101011001
permitido,0100000000100010
regla,0100010101010111
llamándolir,0011000110000000
semilla,0100100000101001
propagar,0100001100000100
higo,0010011100100011
higuera,0010011100100100
frotar,0010010000111000
naranja,0011011000010101
naranjo,0011011000010110
rosado,0100011100001000
frondosa,0010010000110110
maravillosamente,0011001101100000
tentadoro,0101000100100011
probado,0100001001110000
viejecito,0101010001010001
frutal,0010010001000011
viejecitar,0101010001010000
mono,0011010100100110
ingenioso,0010100100000101
sepa,0100100001000001
guitarra,0010011000010111
inventar,0010100101110010
entonar,0010000000100111
guitarrir,0010011000011000
suavemente,0100100101101000
oliero,0011011101000110
sabor,0100011101000100
repugnante,0100011000000100
inventado,0010100101110001
experiencia,0010001001110001
bromo,0000011100111001
favoritar,0010001100110101
bromista,0000011100111000
africano,0000000101100100
cocodrilo,0001000001111000
lisa,0011000101110000
resplandecir,0100011000110001
luna,0011001001010110
sumergido,0100100110010110
fangosa,0010001100100000
proteger,0100001100010101
pantano,0011100001100001
manado,0011001100100011
exponer,0010001001110111
admirador,0000000100110101
deslumbrado,0001011001000010
cansar,0000100001110001
presumido,0100001001000110
esperanzar,0010000101101000
abultado,0000000001010100
escamós,0010000010000110
fosa,0010010000010011
nasal,0011011000011001
superficie,0101000000000011
titar,0101000101110001
prometeo,0100001010010110
dios,0001011101000000
zeus,0101010100110010
humanos,0010011110000100
ideó,0010100000010001
castigar,0000100101000001
hefesto,0010011010000111
pandoro,0011100001010111
afroditar,0000000101100101
imprimir,0010100001011000
hermes,0010011100000100
astucia,0000010010011000
ateneo,0000010100100111
diverso,0001011110000100
art,0000010001101000
hera,0010011010010011
cambiaría,0000100001000000
herm,0010011010011000
obsequiar,0011011100000011
pandora,0011100001010101
cajo,0000100000010001
incrustación,0010100001111000
precioso,0100001000000110
cuerda,0001010000001000
guio,0010011000010011
monte,0011010100110101
olimpo,0011011101001000
epimeteo,0010000001101000
adentro,0000000100110000
cordón,0001001100011000
estante,0010001000000000
tapo,0101000001100111
adversidad,0000000101010001
enfermedad,0001100101110010
envidio,0010000001100010
polil,0100000101011000
libélula,0011000101011001
trazar,0101001001100111
estela,0010001000000110
pandorar,0011100001010110
liberado,0011000101001000
humanidad,0010011110000010
vido,0101010001001001
pleno,0100000100110000
cosechale,0001001100111001
semana,0100100000100011
salvaje,0100011110000000
felicitar,0010001101000000
domesticar,0001100000001001
ruinar,0100011100100010
ayude,0000011000000001
ejército,0001100001110110
reclutar,0100010010011001
guerra,0010011000001001
rota,0100011100010010
servicio,0100100001010001
vietnam,0101010001010111
hung,0010011110010110
rescatado,0100011000010001
antiem,0000001101000011
trabajador,0101001000100111
planear,0100000100010010
derrocar,0001010101100101
consejero,0001001000110110
imperio,0010100001000100
traición,0101001001000000
isla,0010100110010110
desierto,0001011000110111
comodidad,0001000101000101
lujo,0011001001010010
refugio,0100010101000010
pozo,0100000110011001
pescar,0100000001000011
redonda,0100010100101001
balón,0000011000100101
curioso,0001010000111000
pulpa,0100001101010011
fascinado,0010001100100111
sembrarla,0100100000100110
brotar,0000011101000010
arenoso,0000010000101001
darir,0001010001100100
redondo,0100010100110000
tallar,0101000001010110
tallado,0101000001010101
desterrado,0001011001100111
continente,0001001001110011
hijos,0010011100110000
cultivado,0001010000100110
excepcional,0010001001010101
comerciant,0001000100110011
territorio,0101000100110110
próspero,0100001100110001
percatar,0011100110010101
reparar,0100010110001001
corte,0001001100110010
heredero,0010011010010100
valentía,0101001101010010
dificultad,0001011100100010
haer,0010011001010101
gobernador,0010010100100100
gente,0010010100001000
sandir,0100011110000111
azteca,0000011000000110
quetzalcóatl,0100010000000110
serpiente,0100100001010000
emplumado,0001100100100011
común,0001000110000110
explorar,0010001001110101
maravillado,0011001101010111
deidad,0001010100010000
ofrecerte,0011011100110010
cómeme,0001010001010011
reanuda,0100010001110111
dio,0001011100111000
conmovido,0001001000100011
gesto,0010010100010101
forma,0010010000000010
plasmado,0100000100011001
retrato,0100011001001000
pintado,0100000010000101
historio,0010011100110111
finn,0010001101110111
maccool,0011001001110010
aguerrido,0000000110010101
irlanda,0010100110001001
frecuencia,0010010000100101
ola,0011011101000010
staffa,0100100101100101
escocesa,0010000010011001
benandonner,0000011001101001
extraordinariamente,0010001010001001
buscapleito,0000011101110011
pelear,0011100101100110
desgraciadamente,0001011000110011
enorm,0010000000000010
roca,0100011010001001
hexagonal,0010011100010101
calzada,0000100000110010
escocia,0010000100000000
calzado,0000100000110011
irlandir,0010100110010000
ay,0000010110001001
oonagh,0011011101011001
esconderme,0010000100000111
haz,0010011001111000
pido,0100000001011000
bañera,0000011001010101
metiera,0011010001010011
cubriéndolo,0001001110011001
celeste,0000100101110010
té,0101001100000111
barra,0000011001000000
sartén,0100011110010111
hornear,0010011101011001
preferido,0100001000001001
pegar,0011100101100000
sartar,0100011110010110
ruido,0100011100011001
va,0101001101000001
cuna,0001010000110010
armatoste,0000010000110111
caber,0000011110010011
siéntate,0100100100000101
come,0001000100100101
pastelito,0011100100010100
moro,0011010101001001
plancha,0100000100001001
roto,0100011100010011
planchar,0100000100010000
encoger,0001100101010000
mantequilla,0011001101000010
azúcar,0000011000001000
mermelado,0011010001000101
acostado,0000000100000101
esponjoso,0010000110000000
tragar,0101001000110110
asombro,0000010010010001
apoderado,0000001110000000
irlando,0010100110010001
staffar,0100100101100110
creto,0001001101100110
monstruo,0011010100100111
minotauro,0011010010000001
cretar,0001001101100101
rogar,0100011010010110
mino,0011010010000000
capturo,0000100010010011
temer,0101000100000001
atreveer,0000010101010010
traicionar,0101001000111001
dédalo,0001100001010010
inventor,0010100101110101
ícaro,0101010101010101
prisión,0100001001100111
impenetrable,0010100001000001
diós,0001011110010100
creación,0001001101010000
extraordinario,0010001010010000
laberinto,0011000001110101
enredado,0010000000000101
retorcido,0100011001000101
imposible,0010100001010100
salida,0100011101100111
prisionero,0100001001100110
talento,0101000001010100
guerro,0010011000010001
torre,0101001000010110
infinidad,0010100010010110
invención,0010100101110000
vigilante,0101010001011001
guardia,0010011000000010
gaviota,0010010010010111
volarir,0101010010010100
atenas,0000010100100100
cera,0000100110000101
excús,0010001001100001
invento,0010100101110100
anhelado,0000001100101000
volarer,0101010010010011
derretir,0001010101100011
unir,0101001100011001
torrir,0101001000011000
confundiéndolo,0001001000010111
planeado,0100000100010001
inmensidad,0010100100011001
derretido,0001010101100010
comienzo,0001000101000100
sapo,0100011110010101
fiestero,0010001101100011
fiestar,0010001101100010
vas,0101001101110001
armadillo,0000010000110011
cuesta,0001010000010101
verar,0101010000010111
arreglo,0000010001010101
buitre,0000011101011001
violinista,0101010001100101
impopular,0010100001000111
asistir,0000010010000111
placer,0100000100000100
interesar,0010100101010101
contigorespondeír,0001001001110001
violín,0101010001100110
contigo,0001001001110000
pedido,0011100101001001
coger,0001000010000101
retrasado,0100011001000111
debiendo,0001010001110110
ingenuo,0010100100001000
asistente,0000010010000101
escondite,0010000100001001
llegaría,0011000110010000
anfitrión,0000001100100011
halcón,0010011001100000
apártense,0000010000010001
mancha,0011001100100100
mida,0011010001011001
elegido,0001100010000101
juzgar,0011000001100111
competencia,0001000101010111
musical,0011010110000011
contendientes,0001001001100100
apo,0000001101111001
semidiós,0100100000101000
presumía,0100001001001000
músico,0011011000000100
apolo,0000001110000011
organizar,0011011110000011
concurso,0001000110011000
disputa,0001011101110100
tmolo,0101000101110100
midas,0011010001100000
mortal,0011010101010001
lirar,0011000101101001
parecido,0011100001111000
arpa,0000010001000010
siringuir,0100100010011000
similar,0100100010000100
votar,0101010100000001
demostrado,0001010101000101
superioridad,0101000000000110
decepcionar,0001010010000011
atreve,0000010101010001
arte,0000010001101001
larga,0011000100000001
peluda,0011100101110110
dirir,0001011101001000
serio,0100100001001001
turbante,0101001100000100
barbero,0000011000111000
cavó,0000100101010100
tapar,0101000001100101
junco,0011000001010111
enterrado,0010000000100010
vergonzoso,0101010000100100
susurrar,0101000000110000
esparcido,0010000101010001
john,0011000000100110
chapman,0001000000000100
manzana,0011001101000110
chapmar,0001000000000101
generoso,0010010100000101
unidos,0101001100011000
américa,0000001100010010
harapos,0010011001110010
olla,0011011101001001
bolsa,0000011100000011
manzán,0011001101001001
recogido,0100010100000011
prensa,0100001000100001
sidro,0100100001100011
unido,0101001100010111
oeste,0011011100100110
manzano,0011001101001000
pionero,0100000010010010
carecierar,0000100100000010
jugo,0011000001001001
compota,0001000101110010
tarta,0101000001110100
descalzo,0001010110010010
fértil,0010010001110001
apodo,0000001110000010
resguardar,0100011000010111
estrellado,0010001000010101
indígenar,0010100010001001
desconfiado,0001011000000011
confiar,0001001000010001
visitado,0101010001110011
indígena,0010100010001000
aullido,0000010101100101
entristeceír,0010000001001001
caído,0000100101100001
trampa,0101001001000100
atender,0000010100100110
mascotar,0011001110000100
40,0000000000010000
envejecido,0010000001010110
transportar,0101001001010101
manzanas,0011001101000111
tartas,0101000001110101
columpiar,0001000100010101
araña,0000010000010111
anansi,0000001100010101
palmas,0011100001000101
coco,0001000001110111
hipopótamo,0010011100110100
incrédulo,0010100001111001
admirado,0000000100110100
plaf,0100000100000101
estupor,0010001000110000
caminer,0000100001001000
encontré,0001100101011000
encantado,0001100100110001
aprovechar,0000010000000011
descubrimiento,0001011000010011
detrás,0001011010000101
pacientemente,0011100000011001
dulz,0001100001000001
gigantesco,0010010100011000
elefante,0001100010000010
inocente,0010100100100101
trompa,0101001010010001
canasto,0000100001100011
banana,0000011000100111
ratar,0100010001010000
caminant,0000100001000101
engañado,0001100110000100
lección,0011000100010111
araño,0000010000011001
abastecer,0000000000101001
artimaña,0000010001110001
bandeja,0000011000110000
pescado,0100000001000001
comérselo,0001000110000100
tribu,0101001001110100
ojibwa,0011011100111001
silenciosamente,0100100001111001
tejía,0101000010001000
nokomis,0011011001100101
tejer,0101000010000101
nieto,0011011001000110
keegwa,0011000001110010
proteg,0100001100010100
sonreír,0100100101000010
girar,0010010100100000
daré,0001010001100111
mecir,0011010000000000
asibikaashi,0000010010000010
encargado,0001100100110111
tierrir,0101000101001000
pesadilla,0100000000110110
triunfo,0101001010000011
dividir,0001011110010000
mediante,0011010000000101
acompañado,0000000010010111
recorrido,0100010100011000
innumerable,0010100100100100
obstáculo,0011011100001000
avanzar,0000010101110111
mandíbulas,0011001100110000
prosperar,0100001100010001
cultivo,0001010000101000
cosecha,0001001100111000
imponente,0010100001000110
templo,0101000100001000
venerar,0101001110011000
fervor,0010001101010010
esfuerzo,0010000100111001
quehacere,0100001110010100
pensado,0011100110000010
hervir,0010011100010011
hipnotizante,0010011100110011
llegara,0011000110001000
oler,0011011101000011
entro,0010000001010000
escabullía,0010000010000010
cucharón,0001010000000011
labio,0011000001110110
tía,0101001100010000
verter,0101010000110001
extrañeza,0010001010010101
mezcla,0011010001010111
caldo,0000100000010110
sudar,0100100110000000
puercodijo,0100001101000010
arder,0000010000100101
humeant,0010011110000101
olmo,0011011101010000
luciérnagar,0011001001001000
deter,0001011010000010
conversemos,0001001010011000
colectar,0001000010010110
duda,0001100000101000
compañera,0001000101010011
ideal,0010100000001000
hurtadilla,0010011110011001
faro,0010001100100100
dueñir,0001100000110111
tejido,0101000010000111
llevo,0011001000010001
huevos,0010011110000000
adiós,0000000100110010
dulcemente,0001100001000000
gustoso,0010011000100010
traser,0101001001011001
hervirlos,0010011100010100
merienda,0011010001000100
molestar,0011010100011001
peor,0011100110000110
enfurecer,0001100110000001
langosta,0011000010010100
cáscara,0001010001010000
parecierar,0011100001111001
maliciós,0011001100010001
temeroso,0101000100000010
pellizcó,0011100101110011
despierto,0001011001010100
roncar,0100011100000011
metió,0011010001010100
discúlpame,0001011101010110
despertartir,0001011001010011
encuentra,0001100101011001
pulga,0100001101010000
enfadado,0001100101100111
atrevser,0000010101010111
insultar,0010100101000010
carcajear,0000100100000000
truculenta,0101001010011000
maratónicamente,0011001101010101
frigio,0010010000110011
mármol,0011010110010011
joyo,0011000000110100
apreciar,0000001110010000
inmenso,0010100100100000
sátiro,0101000000110110
cabrar,0000011110011001
selenio,0100100000100000
sirviente,0100100100000001
dionisio,0001011100111001
acogerlo,0000000010010101
tratado,0101001001100010
concederé,0001000110001000
toque,0101001000000011
convierta,0001001100000101
arquear,0000010001000011
ceja,0000100101100101
griego,0010010101101000
consternación,0001001001001000
petición,0100000001001000
límite,0011001001100111
tenedor,0101000100100000
desconsolado,0001011000000111
transformado,0101001001010010
hijar,0010011100100110
plegaria,0100000100101001
aprendido,0000001110010101
bañar,0000011001010100
pactolo,0011100000100001
natural,0011011000100000
perfume,0100000000010011
textura,0101000101000000
áfrica,0101010101000011
corta,0001001100101001
grueso,0010010101111000
amigos,0000001100000011
huy,0010100000000000
delicia,0001010100110111
habichuela,0010011000101001
sabroso,0100011101000110
revolver,0100011001011000
temío,0101000100010101
disculp,0001011101010000
toma,0101000110000110
ataré,0000010100100000
vendré,0101001110010111
huelar,0010011101110011
temía,0101000100010100
pediría,0011100101010001
espero,0010000101110001
seis,0100100000011001
coincidencia,0001000010001001
pato,0011100100110100
ardilla,0000010000100111
zorrillo,0101010100110111
zarigüeya,0101010100101000
entregándol,0010000001000001
tirarar,0101000101100011
ansiosamente,0000001100111001
tirón,0101000101101001
cacerola,0000100000000100
papas,0011100001100101
relameir,0100010101101001
flaca,0010001110000011
delgada,0001010100110001
maravillosa,0011001101011001
consigo,0001001001000001
carnudo,0000100100010011
encontraste,0001100101010111
pescarcontestar,0100000001000100
pez,0100000001001001
merecido,0011010001000010
pescador,0100000001000010
tejeré,0101000010000110
encargarás,0001100101000000
sabiendo,0100011101000010
tejedora,0101000010000100
teje,0101000010000011
docena,0001011110011001
avisa,0000010110000100
termín,0101000100110010
paciencia,0011100000010101
madrugado,0011001010000110
doce,0001011110011000
rendido,0100010110000101
acá,0000000100100000
pedistir,0011100101010010
creo,0001001101100100
utilizarla,0101001100110110
venderla,0101001110010101
vendo,0101001110010110
encargarte,0001100100111001
guisar,0010011000010101
vendedor,0101001110010011
cocinero,0001000001110101
codiciós,0001000010000010
ventar,0101010000001000
plaza,0100000100100110
plazar,0100000100100111
lograste,0011001000110111
quitado,0100010000010101
regar,0100010101010010
madura,0011001010001000
mediodía,0011010000001001
azadón,0000011000000101
regadero,0100010101000100
escabullir,0010000010000001
vecina,0101001101110111
cansancio,0000100001110000
jugosa,0011000001010000
puntudo,0100001101100101
engordado,0001100110010000
vaya,0101001101110011
lío,0011001001110000
metido,0011010001010010
acerque,0000000010001000
haré,0010011001110110
sandío,0100011110001001
cultivar,0001010000100111
exaltado,0010001001010000
ocurrírselir,0011011100100000
escucha,0010000100100000
recompense,0100010100010000
apurada,0000010000001001
apuro,0000010000010000
debo,0001010001110111
acompañarte,0000000010011001
topar,0101001000000000
asombroso,0000010010010010
traen,0101001000110011
decoración,0001010010010101
encolerizado,0001100101010001
complicación,0001000101100111
frustración,0010010001000001
ñam,0101010101010111
próximo,0100001100110010
sorprenda,0100100101010011
inusual,0010100101100110
papa,0011100001100100
favorito,0010001100110110
ranita,0100010001000000
japón,0011000000000110
kioto,0011000001110011
osaka,0011011110010011
ranito,0100010001000010
destino,0001011001110000
entablar,0010000000010100
escuché,0010000100100100
esplendorós,0010000101111000
parémono,0011100010011001
puntita,0100001101100001
apoyémono,0000001110000111
vistazo,0101010001111000
delantero,0001010100100111
decepción,0001010010000100
alegra,0000001000111001
ahorrar,0000001000000101
sikkim,0100100001110111
wu,0101010100010010
criar,0001001101100111
ventarrón,0101010000001001
animalito,0000001100110100
regresado,0100010101100000
dedicación,0001010010011001
hermosísimo,0010011100001001
obstante,0011011100000111
maravilla,0011001101010110
alcanzarer,0000001000110011
gancho,0010010010000111
lanzarlo,0011000010011001
nubes,0011011010000011
enví,0010000001100110
repetir,0100010110011000
necesitamo,0011011000101001
derrumbes,0001010101101001
torrar,0101001000010101
enroscado,0010000000000110
aventurar,0000010110000000
construiremos,0001001001010011
adónde,0000000101010100
afilar,0000000101011000
estaca,0010000110010011
clavarla,0001000001100101
ganso,0010010010001001
juntar,0011000001011000
musgo,0011010110000010
rellenar,0100010101110011
hendijos,0010011010010001
cacarear,0000100000000010
madrugada,0011001010000101
cinco,0001000001000110
trecho,0101001001101000
tronco,0101001010010010
fabricar,0010001010011001
sótano,0101000001000000
martillar,0011001110000000
hendija,0010011010010000
anunciarl,0000001101010001
pida,0100000001010111
prestado,0100001001000010
caldero,0000100000010101
asopao,0000010010010011
apúratar,0000010000010010
urgencia,0101001100100101
ten,0101000100010110
cerámico,0001000000000000
rompersele,0100011100000010
empezar,0001100100011001
calderir,0000100000010100
seriedad,0100100001001000
orden,0011011101110011
mandar,0011001100100111
estrellar,0010001000010110
pedacito,0011100101000101
pollito,0100000101100001
pito,0100000100000001
pum,0100001101010111
ciruela,0001000001010010
prisar,0100001001100100
camín,0000100001100001
tempranito,0101000100010001
decírselo,0001010010011000
malayo,0011001100000100
camina,0000100001000100
garbanzo,0010010010010000
cachorrar,0000100000000110
bigot,0000011010000011
atajo,0000010100010100
cachorra,0000100000000101
bobos,0000011010010011
amado,0000001010000110
rajado,0100010000110101
mándalo,0011010110010000
componer,0001000101101000
medalla,0011010000000001
nuevecito,0011011010000110
ratitar,0100010001010001
barrer,0000011001000001
compraría,0001000101110111
caramelo,0000100010010111
doler,0001100000000101
barriguita,0000011001000011
lacito,0011000001111001
rabito,0100010000101000
ratito,0100010001010010
tendero,0101000100011000
colita,0001000100000010
balcón,0000011000100010
bonito,0000011100010010
noches,0011011001100010
cacareo,0000100000000011
quiquiriquí,0100010000010011
contiguir,0001001001110010
asusto,0000010100000110
indiferente,0010100010000110
ladro,0011000010000110
guau,0010011000001000
gruño,0010010110010000
oinc,0011011100110101
vino,0101010001100010
maúllo,0011001110010111
miau,0011010001011000
zarpazo,0101010100101001
brinco,0000011100110101
suertuda,0100100110000101
colorín,0001000100010100
colorado,0001000100010001
cuento,0001010000000111
acabado,0000000001100011
despistar,0001011001010110
domingo,0001100000010001
misar,0011010010010011
cuid,0001010000010111
dorotear,0001100000100000
puerca,0100001101000001
llévale,0011001000100110
entendiste,0010000000010111
bostezar,0000011100100000
mís,0011011000000001
mami,0011001100100000
lleve,0011001000001001
misa,0011010010010010
ropero,0100011100000110
escoger,0010000100000010
tacón,0101000001001000
tocador,0101000101110111
aret,0000010000110000
brazalete,0000011100100111
vestirte,0101010000110110
tacones,0101000001000110
aplicar,0000001101110111
pocotón,0100000101000111
maquillaje,0011001101010010
emperifollada,0001100100010111
emperifolla,0001100100010110
rubí,0100011100010101
sal,0100011101010101
comparar,0001000101010000
amor,0000001100010000
especia,0010000101010010
cocinera,0001000001110100
acoger,0000000010010100
trabajadora,0101001000101000
aun,0000010101100111
dolía,0001100000001000
malinterpretar,0011001100010010
majestuosa,0011001100000000
elogiar,0001100010010011
ansioso,0000001101000000
ira,0010100110000111
tráiganme,0101001100000001
platillo,0100000100100011
serenamente,0100100001000110
perdonara,0100000000000010
chozar,0001000000100111
privilegio,0100001001101001
comerciar,0001000100110101
destartalado,0001011001100110
bote,0000011100100011
negociar,0011011000110110
lechuga,0011000100100001
lechugas,0011000100100010
encuentre,0001100101100000
pregunta,0100001000010011
reparo,0100010110010000
soportar,0100100101010000
colmo,0001000100000101
hundir,0010011110010100
cabra,0000011110011000
cabro,0000100000000001
ocultar,0011011100010011
dilema,0001011100101001
china,0001000000010111
anuncio,0000001101010010
reemplazar,0100010100110010
envejecer,0010000001010101
jardinería,0011000000001001
repartir,0100010110010010
semillos,0100100000110000
niñas,0011011001010110
traiga,0101001001000001
ping,0100000001111001
jardinero,0011000000001000
melón,0011010000100011
perfumada,0100000000010010
maceta,0011001001110100
esmero,0010000101000001
maceto,0011001001110101
fertilizado,0010001101010001
detenimiento,0001011010000001
fruncido,0010010000111001
trajiste,0101001001000011
siento,0100100001100110
presento,0100001001000000
entregué,0010000001000000
cocinada,0001000001110010
memorabl,0011010000100100
emperadores,0001100100010101
chino,0001000000011001
dedicado,0001010100000000
perú,0100000000110101
panadeer,0011100001010010
aprecio,0000001110010001
trabajadorar,0101001000101001
rara,0100010001000011
panadería,0011100001010100
aroma,0000010001000000
ah,0000000110011001
olerlo,0011011101000100
sient,0100100001100101
portazo,0100000110010000
pasteleer,0011100100010011
juzgado,0011000001100110
robado,0100011010000101
atentamente,0000010100101000
citar,0001000001010110
juicio,0011000001010110
ordenándolir,0011011101110110
pán,0100001101110010
confieso,0001001000010010
deleito,0001010100110000
confunden,0001001000010101
reunido,0100011001010000
veredicto,0101010000100011
culpable,0001010000100100
sentenciar,0100100000110111
acércate,0000000100100001
bolso,0000011100000101
desconcertado,0001011000000010
pagado,0011100000100101
agreír,0000000110000111
hierba,0010011100100000
invadir,0010100101100111
jornada,0011000000100111
resplandecient,0100011000110000
irrumpir,0010100110010100
duendir,0001100000110101
despoblado,0001011001011001
remover,0100010110000010
destrozar,0001011001110010
techo,0101000010000000
haberte,0010011000101000
molestado,0011010100011000
compartirer,0001000101010010
recogerás,0100010100000010
cuchillo,0001010000000100
amarillenta,0000001010010001
cosecho,0001001101000001
zanahorio,0101010100100011
cabrito,0000100000000000
gruff,0010010101111001
engordar,0001100110010001
trip,0101001001111000
trap,0101001001010111
subo,0100100101110010
comerte,0001000100110111
pequeñito,0011100110010011
vete,0101010000111000
tercer,0101000100100110
crujir,0001001110000001
arrojándolo,0000010001100011
unió,0101001100100001
hermanos,0010011100000011
adelgazado,0000000100100110
pese,0100000001000101
molesta,0011010100010111
determinación,0001011010000011
rechazar,0100010010001001
lata,0011000100001001
agregar,0000000110000101
interesante,0010100101010100
receta,0100010010000111
docén,0001100000000011
cuchara,0001010000000010
acercarar,0000000010000011
ingrediente,0010100100001001
jamón,0011000000000101
champiñón,0001000000000011
cebolla,0000100101100100
bellota,0000011001100111
pimiento,0100000001110101
contribuir,0001001010001001
innovadora,0010100100100011
declarar,0001010010010100
comunidad,0001000110000011
festejo,0010001101010011
sur,0101000000010111
norteamérico,0011011001110101
podia,0100000101010001
epaminonda,0010000001100111
general,0010010100000001
madrina,0011001010000100
soler,0100100100100011
bizcocho,0000011010000110
sujétalo,0100100110010011
apretar,0000010000000010
bendito,0000011001110001
sensatez,0100100000110011
envolver,0010000001100011
vuelv,0101010100001000
entendido,0010000000010110
gotear,0010010101000011
chorrear,0001000000100101
cielir,0001000000110001
envuelto,0010000001100101
refrescar,0100010101000000
introduciéndolo,0010100101100011
llegues,0011000110010011
perrito,0100000000100101
tiritar,0101000101100101
cuerdar,0001010000001001
francés,0010010000100010
corteza,0001001100110011
horno,0010011101100000
ató,0000010101100001
cuerdo,0001010000010000
agarrar,0000000101110001
pizca,0100000100000010
rusia,0100011100100111
rábano,0100011100101000
protegía,0100001100010111
rabanito,0100010000100101
tiró,0101000101101000
tirara,0101000101100010
cintura,0001000001001001
ayudarno,0000010110011000
cataplún,0000100101001000
rica,0100011001101000
habertar,0010011000100111
contado,0001001001011000
picador,0100000001010001
genio,0010010100000111
mansión,0011001100111000
comerciante,0001000100110100
infeliz,0010100010010011
abanicar,0000000000100110
palmera,0011100001000110
sombrillo,0100100100110111
resecar,0100011000010011
nube,0011011010000010
delante,0001010100100110
tapó,0101000001101000
desbordar,0001010110010001
lago,0011000010001000
balde,0000011000100011
respetar,0100011000100110
estómago,0010001000110001
cremós,0001001101100011
baldir,0000011000100100
resbaladiza,0100011000001000
patalear,0011100100100101
ranitar,0100010001000001
inútil,0010100110000100
saldremos,0100011101100010
salgar,0100011101100101
convicción,0001001100000100
esforzar,0010000100111000
agotar,0000000101110111
nadado,0011011000010000
pataleado,0011100100100100
hermanito,0010011100000001
perseveranciar,0100000000101000
sobrevivir,0100100100010000
pasear,0011100100000100
diz,0001011110010011
verá,0101010000110010
acertar,0000000010001001
abracadabra,0000000000110101
supercalifragilisticoespialidoso,0101000000000000
tantatachán,0101000001100010
suplicante,0101000000010011
arbolito,0000010000100000
magia,0011001010010011
alumbrar,0000001001111001
juguet,0011000001010010
increíblemente,0010100001110111
cansada,0000100001101000
pretendient,0100001001010010
publicar,0100001100110100
casaría,0000100100110000
tierno,0101000101000101
carta,0000100100100011
incomparabl,0010100001110010
poeta,0100000101010110
enamorado,0001100100100110
simple,0100100010000111
intrigado,0010100101100001
regalado,0100010101000111
ofendida,0011011100100111
representar,0100011000000011
llenir,0011000110011000
ablandacer,0000000000110011
desanimado,0001010101111001
arena,0000010000101000
tosco,0101001000100100
surgía,0101000000100010
figurar,0010001101100110
joyas,0011000000110010
excesos,0010001001010111
comidar,0001000101000010
libros,0011000101011000
carácter,0000100100100110
cercanir,0000100110000111
prensencia,0100001000100010
transmitir,0101001001010100
pasión,0011100100000111
cariñosamente,0000100100001000
doc_from_talar,0001011110010111
ilusión,0010100000100111
cohete,0001000010001000
disparar,0001011101101001
acera,0000000010000000
cohet,0001000010000111
abrirla,0000000001000011
contener,0001001001100101
papel,0011100001100110
averiado,0000010110000010
resultado,0100011000111001
fábrico,0010010001100111
apenar,0000001101100110
alma,0000001001100101
dibujar,0001011100000111
recortar,0100010100011001
colorear,0001000100010010
planeta,0100000100010011
dificilísimo,0001011100100001
abierto,0000000000110010
sideral,0100100001100010
compañero,0001000101010100
cambiárselo,0000100001000010
auténtico,0000010101110011
planetas,0100000100010100
realmente,0100010001110110
juguetero,0011000001010100
lápices,0011001001100010
perfectamente,0100000000010000
ordenado,0011011101110100
haberlo,0010011000100110
misteriosamente,0011010010011001
correspondiente,0001001100100110
cuarto,0001001110010011
alucinado,0000001001111000
peluche,0011100101110101
querar,0100010000000000
gustito,0010011000100000
estantería,0010001000000001
lápiz,0011001001100011
jugarer,0011000001000101
prometa,0100001010010101
dejarnos,0001010100010111
camitar,0000100001010010
perdón,0100000000000101
fotógrafo,0010010000010111
tonteer,0101000110010100
cámara,0001010001000111
elefant,0001100010000000
